year,source,zip,agesex_grp,pop
2010,Census,4912,M_25_29,28
2010,Census,4912,M_30_34,31
2010,Census,4912,M_35_39,29
2010,Census,4912,M_40_44,48
2010,Census,4912,M_45_49,40
2010,Census,4912,M_50_54,48
2010,Census,4912,M_55_59,41
2010,Census,4912,M_60_64,33
2010,Census,4912,M_65_69,27
2010,Census,4912,M_70_74,15
2010,Census,4912,M_75_79,8
2010,Census,4912,M_80_84,5
2010,Census,4912,M_85_110,4
2010,Census,4915,F_00_04,238
2010,Census,4915,F_05_09,246
2010,Census,4915,F_10_14,221
2010,Census,4915,F_15_19,232
2010,Census,4915,F_20_24,191
2010,Census,4915,F_25_29,255
2010,Census,4915,F_30_34,253
2010,Census,4915,F_35_39,232
2010,Census,4915,F_40_44,277
2010,Census,4915,F_45_49,333
2010,Census,4915,F_50_54,385
2010,Census,4915,F_55_59,410
2010,Census,4915,F_60_64,388
2010,Census,4915,F_65_69,269
2010,Census,4915,F_70_74,188
2010,Census,4915,F_75_79,173
2010,Census,4915,F_80_84,149
2010,Census,4915,F_85_110,213
2010,Census,4915,M_00_04,258
2010,Census,4915,M_05_09,273
2010,Census,4915,M_10_14,259
2010,Census,4915,M_15_19,234
2010,Census,4915,M_20_24,216
2010,Census,4915,M_25_29,226
2010,Census,4915,M_30_34,240
2010,Census,4915,M_35_39,232
2010,Census,4915,M_40_44,261
2010,Census,4915,M_45_49,255
2010,Census,4915,M_50_54,315
2010,Census,4915,M_55_59,332
2010,Census,4915,M_60_64,339
2010,Census,4915,M_65_69,239
2010,Census,4915,M_70_74,149
2010,Census,4915,M_75_79,136
2010,Census,4915,M_80_84,87
2010,Census,4915,M_85_110,102
2010,Census,4917,F_00_04,83
2010,Census,4917,F_05_09,92
2010,Census,4917,F_10_14,97
2010,Census,4917,F_15_19,85
2010,Census,4917,F_20_24,44
2010,Census,4917,F_25_29,47
2010,Census,4917,F_30_34,74
2010,Census,4917,F_35_39,135
2010,Census,4917,F_40_44,112
2010,Census,4917,F_45_49,128
2010,Census,4917,F_50_54,135
2010,Census,4917,F_55_59,123
2010,Census,4917,F_60_64,81
2010,Census,4917,F_65_69,71
2010,Census,4917,F_70_74,56
2010,Census,4917,F_75_79,35
2010,Census,4917,F_80_84,29
2010,Census,4917,F_85_110,15
2010,Census,4917,M_00_04,80
2010,Census,4917,M_05_09,86
2010,Census,4917,M_10_14,108
2010,Census,4917,M_15_19,96
2010,Census,4917,M_20_24,62
2010,Census,4917,M_25_29,44
2010,Census,4917,M_30_34,68
2010,Census,4917,M_35_39,90
2010,Census,4917,M_40_44,113
2010,Census,4917,M_45_49,123
2010,Census,4917,M_50_54,127
2010,Census,4917,M_55_59,113
2010,Census,4917,M_60_64,99
2010,Census,4917,M_65_69,76
2010,Census,4917,M_70_74,50
2010,Census,4917,M_75_79,37
2010,Census,4917,M_80_84,22
2010,Census,4917,M_85_110,13
2010,Census,4918,F_00_04,5
2010,Census,4918,F_05_09,10
2010,Census,4918,F_10_14,5
2010,Census,4918,F_15_19,13
2010,Census,4918,F_20_24,9
2010,Census,4918,F_25_29,8
2010,Census,4918,F_30_34,5
2010,Census,4918,F_35_39,9
2010,Census,4918,F_40_44,9
2010,Census,4918,F_45_49,21
2010,Census,4918,F_50_54,21
2010,Census,4918,F_55_59,18
2010,Census,4918,F_60_64,15
2010,Census,4918,F_65_69,6
2010,Census,4918,F_70_74,12
2010,Census,4918,F_75_79,4
2010,Census,4918,F_80_84,4
2010,Census,4918,F_85_110,2
2010,Census,4918,M_00_04,7
2010,Census,4918,M_05_09,10
2010,Census,4918,M_10_14,8
2010,Census,4918,M_15_19,7
2010,Census,4918,M_20_24,11
2010,Census,4918,M_25_29,6
2010,Census,4918,M_30_34,8
2010,Census,4918,M_35_39,2
2010,Census,4918,M_40_44,10
2010,Census,4918,M_45_49,10
2010,Census,4918,M_50_54,20
2010,Census,4918,M_55_59,19
2010,Census,4918,M_60_64,21
2010,Census,4918,M_65_69,9
2010,Census,4918,M_70_74,10
2010,Census,4918,M_75_79,7
2010,Census,4918,M_80_84,4
2010,Census,4918,M_85_110,4
2010,Census,4920,F_00_04,35
2010,Census,4920,F_05_09,40
2010,Census,4920,F_10_14,40
2010,Census,4920,F_15_19,64
2010,Census,4920,F_20_24,35
2010,Census,4920,F_25_29,30
2010,Census,4920,F_30_34,37
2010,Census,4920,F_35_39,52
2010,Census,4920,F_40_44,77
2010,Census,4920,F_45_49,56
2010,Census,4920,F_50_54,65
2010,Census,4920,F_55_59,66
2010,Census,4920,F_60_64,70
2010,Census,4920,F_65_69,51
2010,Census,4920,F_70_74,42
2010,Census,4920,F_75_79,28
2010,Census,4920,F_80_84,22
2010,Census,4920,F_85_110,24
2010,Census,4920,M_00_04,37
2010,Census,4920,M_05_09,35
2010,Census,4920,M_10_14,62
2010,Census,4920,M_15_19,50
2010,Census,4920,M_20_24,35
2010,Census,4920,M_25_29,36
2010,Census,4920,M_30_34,37
2010,Census,4920,M_35_39,43
2010,Census,4920,M_40_44,59
2010,Census,4920,M_45_49,73
2010,Census,4920,M_50_54,73
2010,Census,4920,M_55_59,81
2010,Census,4920,M_60_64,74
2010,Census,4920,M_65_69,70
2010,Census,4920,M_70_74,52
2010,Census,4920,M_75_79,30
2010,Census,4920,M_80_84,17
2010,Census,4920,M_85_110,15
2010,Census,4921,F_00_04,40
2010,Census,4921,F_05_09,39
2010,Census,4921,F_10_14,42
2010,Census,4921,F_15_19,54
2010,Census,4921,F_20_24,39
2010,Census,4921,F_25_29,39
2010,Census,4921,F_30_34,45
2010,Census,4921,F_35_39,56
2010,Census,4921,F_40_44,52
2010,Census,4921,F_45_49,63
2010,Census,4921,F_50_54,71
2010,Census,4921,F_55_59,62
2010,Census,4921,F_60_64,42
2010,Census,4921,F_65_69,52
2010,Census,4921,F_70_74,27
2010,Census,4921,F_75_79,24
2010,Census,4921,F_80_84,17
2010,Census,4921,F_85_110,12
2010,Census,4921,M_00_04,58
2010,Census,4921,M_05_09,49
2010,Census,4921,M_10_14,63
2010,Census,4921,M_15_19,46
2010,Census,4921,M_20_24,39
2010,Census,4921,M_25_29,48
2010,Census,4921,M_30_34,50
2010,Census,4921,M_35_39,57
2010,Census,4921,M_40_44,53
2010,Census,4921,M_45_49,65
2010,Census,4921,M_50_54,59
2010,Census,4921,M_55_59,62
2010,Census,4921,M_60_64,64
2010,Census,4921,M_65_69,38
2010,Census,4921,M_70_74,29
2010,Census,4921,M_75_79,18
2010,Census,4921,M_80_84,13
2010,Census,4921,M_85_110,6
2010,Census,4922,F_00_04,27
2010,Census,4922,F_05_09,22
2010,Census,4922,F_10_14,35
2010,Census,4922,F_15_19,40
2010,Census,4922,F_20_24,41
2010,Census,4922,F_25_29,22
2010,Census,4922,F_30_34,38
2010,Census,4922,F_35_39,26
2010,Census,4922,F_40_44,35
2010,Census,4922,F_45_49,51
2010,Census,4922,F_50_54,38
2010,Census,4922,F_55_59,55
2010,Census,4922,F_60_64,45
2010,Census,4922,F_65_69,30
2010,Census,4922,F_70_74,20
2010,Census,4922,F_75_79,12
2010,Census,4922,F_80_84,12
2010,Census,4922,F_85_110,6
2010,Census,4922,M_00_04,27
2010,Census,4922,M_05_09,35
2010,Census,4922,M_10_14,43
2010,Census,4922,M_15_19,37
2010,Census,4922,M_20_24,43
2010,Census,4922,M_25_29,28
2010,Census,4922,M_30_34,30
2010,Census,4922,M_35_39,35
2010,Census,4922,M_40_44,46
2010,Census,4922,M_45_49,46
2010,Census,4922,M_50_54,53
2010,Census,4922,M_55_59,54
2010,Census,4922,M_60_64,50
2010,Census,4922,M_65_69,35
2010,Census,4922,M_70_74,19
2010,Census,4922,M_75_79,10
2010,Census,4922,M_80_84,8
2010,Census,4922,M_85_110,10
2010,Census,4923,F_00_04,11
2010,Census,4923,F_05_09,18
2010,Census,4923,F_10_14,7
2010,Census,4923,F_15_19,13
2010,Census,4923,F_20_24,9
2010,Census,4923,F_25_29,13
2010,Census,4923,F_30_34,10
2010,Census,4923,F_35_39,16
2010,Census,4923,F_40_44,17
2010,Census,4923,F_45_49,19
2010,Census,4923,F_50_54,20
2010,Census,4923,F_55_59,25
2010,Census,4923,F_60_64,19
2010,Census,4923,F_65_69,15
2010,Census,4923,F_70_74,11
2010,Census,4923,F_75_79,12
2010,Census,4923,F_80_84,6
2010,Census,4923,F_85_110,1
2010,Census,4923,M_00_04,9
2010,Census,4923,M_05_09,8
2010,Census,4923,M_10_14,14
2010,Census,4923,M_15_19,13
2010,Census,4923,M_20_24,9
2010,Census,4923,M_25_29,8
2010,Census,4923,M_30_34,10
2010,Census,4923,M_35_39,17
2010,Census,4923,M_40_44,13
2010,Census,4923,M_45_49,21
2010,Census,4923,M_50_54,26
2010,Census,4923,M_55_59,28
2010,Census,4923,M_60_64,24
2010,Census,4923,M_65_69,10
2010,Census,4923,M_70_74,14
2010,Census,4923,M_75_79,6
2010,Census,4923,M_80_84,5
2010,Census,4923,M_85_110,5
2010,Census,4924,F_00_04,67
2010,Census,4924,F_05_09,81
2010,Census,4924,F_10_14,87
2010,Census,4924,F_15_19,64
2010,Census,4924,F_20_24,59
2010,Census,4924,F_25_29,68
2010,Census,4924,F_30_34,79
2010,Census,4924,F_35_39,87
2010,Census,4924,F_40_44,87
2010,Census,4924,F_45_49,75
2010,Census,4924,F_50_54,86
2010,Census,4924,F_55_59,88
2010,Census,4924,F_60_64,76
2010,Census,4924,F_65_69,46
2010,Census,4924,F_70_74,35
2010,Census,4924,F_75_79,19
2010,Census,4924,F_80_84,17
2010,Census,4924,F_85_110,14
2010,Census,4924,M_00_04,85
2010,Census,4924,M_05_09,81
2010,Census,4924,M_10_14,77
2010,Census,4924,M_15_19,75
2010,Census,4924,M_20_24,55
2010,Census,4924,M_25_29,58
2010,Census,4924,M_30_34,77
2010,Census,4924,M_35_39,67
2010,Census,4924,M_40_44,74
2010,Census,4924,M_45_49,96
2010,Census,4924,M_50_54,88
2010,Census,4924,M_55_59,107
2010,Census,4924,M_60_64,79
2010,Census,4924,M_65_69,44
2010,Census,4924,M_70_74,37
2010,Census,4924,M_75_79,14
2010,Census,4924,M_80_84,16
2010,Census,4924,M_85_110,10
2010,Census,4925,F_00_04,0
2010,Census,4925,F_05_09,1
2010,Census,4925,F_10_14,1
2010,Census,4925,F_15_19,0
2010,Census,4925,F_20_24,0
2010,Census,4925,F_25_29,1
2010,Census,4925,F_30_34,0
2010,Census,4925,F_35_39,5
2010,Census,4925,F_40_44,2
2010,Census,4925,F_45_49,5
2010,Census,4925,F_50_54,3
2010,Census,4925,F_55_59,9
2010,Census,4925,F_60_64,1
2010,Census,4925,F_65_69,2
2010,Census,4925,F_70_74,1
2010,Census,4925,F_75_79,3
2010,Census,4925,F_80_84,0
2010,Census,4925,F_85_110,1
2010,Census,4925,M_00_04,1
2010,Census,4925,M_05_09,1
2010,Census,4925,M_10_14,0
2010,Census,4925,M_15_19,1
2010,Census,4925,M_20_24,0
2010,Census,4925,M_25_29,1
2010,Census,4925,M_30_34,0
2010,Census,4925,M_35_39,3
2010,Census,4925,M_40_44,3
2010,Census,4925,M_45_49,2
2010,Census,4925,M_50_54,5
2010,Census,4925,M_55_59,8
2010,Census,4925,M_60_64,5
2010,Census,4925,M_65_69,4
2010,Census,4925,M_70_74,0
2010,Census,4925,M_75_79,3
2010,Census,4925,M_80_84,2
2010,Census,4925,M_85_110,1
2010,Census,4926,F_00_04,1
2010,Census,4926,F_05_09,1
2010,Census,4926,F_10_14,1
2010,Census,4926,F_15_19,2
2010,Census,4926,F_20_24,1
2010,Census,4926,F_25_29,0
2010,Census,4926,F_30_34,1
2010,Census,4926,F_35_39,0
2010,Census,4926,F_40_44,0
2010,Census,4926,F_45_49,0
2010,Census,4926,F_50_54,3
2010,Census,4926,F_55_59,6
2010,Census,4926,F_60_64,2
2010,Census,4926,F_65_69,3
2010,Census,4926,F_70_74,4
2010,Census,4926,F_75_79,0
2010,Census,4926,F_80_84,0
2010,Census,4926,F_85_110,1
2010,Census,4926,M_00_04,1
2010,Census,4926,M_05_09,2
2010,Census,4926,M_10_14,0
2010,Census,4926,M_15_19,1
2010,Census,4926,M_20_24,0
2010,Census,4926,M_25_29,0
2010,Census,4926,M_30_34,1
2010,Census,4926,M_35_39,0
2010,Census,4926,M_40_44,2
2010,Census,4926,M_45_49,4
2010,Census,4926,M_50_54,4
2010,Census,4926,M_55_59,2
2010,Census,4926,M_60_64,1
2010,Census,4926,M_65_69,4
2010,Census,4926,M_70_74,3
2010,Census,4926,M_75_79,0
2010,Census,4926,M_80_84,0
2010,Census,4926,M_85_110,1
2010,Census,4927,F_00_04,91
2010,Census,4927,F_05_09,107
2010,Census,4927,F_10_14,101
2010,Census,4927,F_15_19,122
2010,Census,4927,F_20_24,92
2010,Census,4927,F_25_29,96
2010,Census,4927,F_30_34,117
2010,Census,4927,F_35_39,120
2010,Census,4927,F_40_44,130
2010,Census,4927,F_45_49,128
2010,Census,4927,F_50_54,158
2010,Census,4927,F_55_59,121
2010,Census,4927,F_60_64,104
2010,Census,4927,F_65_69,81
2010,Census,4927,F_70_74,51
2010,Census,4927,F_75_79,36
2010,Census,4927,F_80_84,27
2010,Census,4927,F_85_110,23
2010,Census,4927,M_00_04,99
2010,Census,4927,M_05_09,109
2010,Census,4927,M_10_14,132
2010,Census,4927,M_15_19,125
2010,Census,4927,M_20_24,92
2010,Census,4927,M_25_29,103
2010,Census,4927,M_30_34,101
2010,Census,4927,M_35_39,114
2010,Census,4927,M_40_44,128
2010,Census,4927,M_45_49,141
2010,Census,4927,M_50_54,159
2010,Census,4927,M_55_59,143
2010,Census,4927,M_60_64,129
2010,Census,4927,M_65_69,88
2010,Census,4927,M_70_74,54
2010,Census,4927,M_75_79,38
2010,Census,4927,M_80_84,15
2010,Census,4927,M_85_110,11
2010,Census,4928,F_00_04,62
2010,Census,4928,F_05_09,69
2010,Census,4928,F_10_14,87
2010,Census,4928,F_15_19,77
2010,Census,4928,F_20_24,55
2010,Census,4928,F_25_29,54
2010,Census,4928,F_30_34,72
2010,Census,4928,F_35_39,62
2010,Census,4928,F_40_44,65
2010,Census,4928,F_45_49,83
2010,Census,4928,F_50_54,94
2010,Census,4928,F_55_59,96
2010,Census,4928,F_60_64,55
2010,Census,4928,F_65_69,52
2010,Census,4928,F_70_74,55
2010,Census,4928,F_75_79,33
2010,Census,4928,F_80_84,38
2010,Census,4928,F_85_110,20
2010,Census,4928,M_00_04,60
2010,Census,4928,M_05_09,66
2010,Census,4928,M_10_14,70
2010,Census,4928,M_15_19,56
2010,Census,4928,M_20_24,47
2010,Census,4928,M_25_29,60
2010,Census,4928,M_30_34,63
2010,Census,4928,M_35_39,66
2010,Census,4928,M_40_44,63
2010,Census,4928,M_45_49,83
2010,Census,4928,M_50_54,105
2010,Census,4928,M_55_59,82
2010,Census,4928,M_60_64,75
2010,Census,4928,M_65_69,58
2010,Census,4928,M_70_74,51
2010,Census,4928,M_75_79,31
2010,Census,4928,M_80_84,24
2010,Census,4928,M_85_110,9
2010,Census,4929,F_00_04,17
2010,Census,4929,F_05_09,31
2010,Census,4929,F_10_14,26
2010,Census,4929,F_15_19,35
2010,Census,4929,F_20_24,17
2010,Census,4929,F_25_29,16
2010,Census,4929,F_30_34,26
2010,Census,4929,F_35_39,34
2010,Census,4929,F_40_44,29
2010,Census,4929,F_45_49,38
2010,Census,4929,F_50_54,35
2010,Census,4929,F_55_59,30
2010,Census,4929,F_60_64,27
2010,Census,4929,F_65_69,17
2010,Census,4929,F_70_74,18
2010,Census,4929,F_75_79,11
2010,Census,4929,F_80_84,7
2010,Census,4929,F_85_110,1
2010,Census,4929,M_00_04,31
2010,Census,4929,M_05_09,21
2010,Census,4929,M_10_14,30
2010,Census,4929,M_15_19,29
2010,Census,4929,M_20_24,17
2010,Census,4929,M_25_29,23
2010,Census,4929,M_30_34,20
2010,Census,4929,M_35_39,28
2010,Census,4929,M_40_44,40
2010,Census,4929,M_45_49,35
2010,Census,4929,M_50_54,27
2010,Census,4929,M_55_59,28
2010,Census,4929,M_60_64,40
2010,Census,4929,M_65_69,22
2010,Census,4929,M_70_74,10
2010,Census,4929,M_75_79,14
2010,Census,4929,M_80_84,6
2010,Census,4929,M_85_110,1
2010,Census,4930,F_00_04,105
2010,Census,4930,F_05_09,115
2010,Census,4930,F_10_14,141
2010,Census,4930,F_15_19,130
2010,Census,4930,F_20_24,105
2010,Census,4930,F_25_29,109
2010,Census,4930,F_30_34,109
2010,Census,4930,F_35_39,121
2010,Census,4930,F_40_44,140
2010,Census,4930,F_45_49,186
2010,Census,4930,F_50_54,198
2010,Census,4930,F_55_59,167
2010,Census,4930,F_60_64,155
2010,Census,4930,F_65_69,114
2010,Census,4930,F_70_74,103
2010,Census,4930,F_75_79,86
2010,Census,4930,F_80_84,75
2010,Census,4930,F_85_110,64
2010,Census,4930,M_00_04,106
2010,Census,4930,M_05_09,118
2010,Census,4930,M_10_14,147
2010,Census,4930,M_15_19,125
2010,Census,4930,M_20_24,103
2010,Census,4930,M_25_29,95
2010,Census,4930,M_30_34,108
2010,Census,4930,M_35_39,116
2010,Census,4930,M_40_44,135
2010,Census,4930,M_45_49,164
2010,Census,4930,M_50_54,185
2010,Census,4930,M_55_59,163
2010,Census,4930,M_60_64,158
2010,Census,4930,M_65_69,123
2010,Census,4930,M_70_74,88
2010,Census,4930,M_75_79,61
2010,Census,4930,M_80_84,47
2010,Census,4930,M_85_110,30
2010,Census,4932,F_00_04,28
2010,Census,4932,F_05_09,22
2010,Census,4932,F_10_14,41
2010,Census,4932,F_15_19,36
2010,Census,4932,F_20_24,22
2010,Census,4932,F_25_29,29
2010,Census,4932,F_30_34,23
2010,Census,4932,F_35_39,50
2010,Census,4932,F_40_44,53
2010,Census,4932,F_45_49,49
2010,Census,4932,F_50_54,52
2010,Census,4932,F_55_59,54
2010,Census,4932,F_60_64,54
2010,Census,4932,F_65_69,29
2010,Census,4932,F_70_74,19
2010,Census,4932,F_75_79,16
2010,Census,4932,F_80_84,4
2010,Census,4932,F_85_110,6
2010,Census,4932,M_00_04,26
2010,Census,4932,M_05_09,27
2010,Census,4932,M_10_14,39
2010,Census,4932,M_15_19,36
2010,Census,4932,M_20_24,31
2010,Census,4932,M_25_29,20
2010,Census,4932,M_30_34,33
2010,Census,4932,M_35_39,28
2010,Census,4932,M_40_44,51
2010,Census,4932,M_45_49,56
2010,Census,4932,M_50_54,50
2010,Census,4932,M_55_59,55
2010,Census,4932,M_60_64,52
2010,Census,4932,M_65_69,39
2010,Census,4932,M_70_74,21
2010,Census,4932,M_75_79,12
2010,Census,4932,M_80_84,10
2010,Census,4932,M_85_110,8
2010,Census,4933,F_00_04,7
2010,Census,4933,F_05_09,3
2010,Census,4933,F_10_14,3
2010,Census,4933,F_15_19,5
2010,Census,4933,F_20_24,2
2010,Census,4933,F_25_29,2
2010,Census,4933,F_30_34,1
2010,Census,4933,F_35_39,0
2010,Census,4933,F_40_44,2
2010,Census,4933,F_45_49,6
2010,Census,4933,F_50_54,1
2010,Census,4933,F_55_59,2
2010,Census,4933,F_60_64,0
2010,Census,4933,F_65_69,0
2010,Census,4933,F_70_74,0
2010,Census,4933,F_75_79,0
2010,Census,4933,F_80_84,0
2010,Census,4933,F_85_110,0
2010,Census,4933,M_00_04,1
2010,Census,4933,M_05_09,4
2010,Census,4933,M_10_14,1
2010,Census,4933,M_15_19,4
2010,Census,4933,M_20_24,3
2010,Census,4933,M_25_29,1
2010,Census,4933,M_30_34,4
2010,Census,4933,M_35_39,2
2010,Census,4933,M_40_44,2
2010,Census,4933,M_45_49,2
2010,Census,4933,M_50_54,4
2010,Census,4933,M_55_59,1
2010,Census,4933,M_60_64,0
2010,Census,4933,M_65_69,1
2010,Census,4933,M_70_74,1
2010,Census,4933,M_75_79,0
2010,Census,4933,M_80_84,0
2010,Census,4933,M_85_110,0
2010,Census,4936,F_00_04,2
2010,Census,4936,F_05_09,3
2010,Census,4936,F_10_14,1
2010,Census,4936,F_15_19,5
2010,Census,4936,F_20_24,2
2010,Census,4936,F_25_29,1
2010,Census,4936,F_30_34,6
2010,Census,4936,F_35_39,7
2010,Census,4936,F_40_44,5
2010,Census,4936,F_45_49,16
2010,Census,4936,F_50_54,13
2010,Census,4936,F_55_59,11
2010,Census,4936,F_60_64,7
2010,Census,4936,F_65_69,16
2010,Census,4936,F_70_74,14
2010,Census,4936,F_75_79,6
2010,Census,4936,F_80_84,6
2010,Census,4936,F_85_110,4
2010,Census,4936,M_00_04,3
2010,Census,4936,M_05_09,2
2010,Census,4936,M_10_14,7
2010,Census,4936,M_15_19,5
2010,Census,4936,M_20_24,7
2010,Census,4936,M_25_29,1
2010,Census,4936,M_30_34,1
2010,Census,4936,M_35_39,5
2010,Census,4936,M_40_44,7
2010,Census,4936,M_45_49,11
2010,Census,4936,M_50_54,21
2010,Census,4936,M_55_59,12
2010,Census,4936,M_60_64,9
2010,Census,4936,M_65_69,14
2010,Census,4936,M_70_74,14
2010,Census,4936,M_75_79,10
2010,Census,4936,M_80_84,6
2010,Census,4936,M_85_110,1
2010,Census,4937,F_00_04,185
2010,Census,4937,F_05_09,196
2010,Census,4937,F_10_14,215
2010,Census,4937,F_15_19,212
2010,Census,4937,F_20_24,183
2010,Census,4937,F_25_29,176
2010,Census,4937,F_30_34,187
2010,Census,4937,F_35_39,224
2010,Census,4937,F_40_44,270
2010,Census,4937,F_45_49,288
2010,Census,4937,F_50_54,295
2010,Census,4937,F_55_59,239
2010,Census,4937,F_60_64,204
2010,Census,4937,F_65_69,153
2010,Census,4937,F_70_74,106
2010,Census,4937,F_75_79,91
2010,Census,4937,F_80_84,73
2010,Census,4937,F_85_110,62
2010,Census,4937,M_00_04,209
2010,Census,4937,M_05_09,210
2010,Census,4937,M_10_14,217
2010,Census,4937,M_15_19,231
2010,Census,4937,M_20_24,165
2010,Census,4937,M_25_29,155
2010,Census,4937,M_30_34,166
2010,Census,4937,M_35_39,232
2010,Census,4937,M_40_44,257
2010,Census,4937,M_45_49,290
2010,Census,4937,M_50_54,292
2010,Census,4937,M_55_59,236
2010,Census,4937,M_60_64,214
2010,Census,4937,M_65_69,149
2010,Census,4937,M_70_74,96
2010,Census,4937,M_75_79,89
2010,Census,4937,M_80_84,43
2010,Census,4937,M_85_110,35
2010,Census,4938,F_00_04,213
2010,Census,4938,F_05_09,213
2010,Census,4938,F_10_14,243
2010,Census,4938,F_15_19,644
2010,Census,4938,F_20_24,817
2010,Census,4938,F_25_29,242
2010,Census,4938,F_30_34,239
2010,Census,4938,F_35_39,243
2010,Census,4938,F_40_44,275
2010,Census,4938,F_45_49,315
2010,Census,4938,F_50_54,379
2010,Census,4938,F_55_59,315
2010,Census,4938,F_60_64,310
2010,Census,4938,F_65_69,218
2010,Census,4938,F_70_74,173
2010,Census,4938,F_75_79,159
2010,Census,4938,F_80_84,107
2010,Census,4938,F_85_110,202
2010,Census,4938,M_00_04,247
2010,Census,4938,M_05_09,246
2010,Census,4938,M_10_14,242
2010,Census,4938,M_15_19,436
2010,Census,4938,M_20_24,626
2010,Census,4938,M_25_29,256
2010,Census,4938,M_30_34,216
2010,Census,4938,M_35_39,214
2010,Census,4938,M_40_44,219
2010,Census,4938,M_45_49,302
2010,Census,4938,M_50_54,321
2010,Census,4938,M_55_59,310
2010,Census,4938,M_60_64,272
2010,Census,4938,M_65_69,234
2010,Census,4938,M_70_74,152
2010,Census,4938,M_75_79,114
2010,Census,4938,M_80_84,91
2010,Census,4938,M_85_110,64
2010,Census,4939,F_00_04,26
2010,Census,4939,F_05_09,25
2010,Census,4939,F_10_14,46
2010,Census,4939,F_15_19,25
2010,Census,4939,F_20_24,26
2010,Census,4939,F_25_29,21
2010,Census,4939,F_30_34,29
2010,Census,4939,F_35_39,34
2010,Census,4939,F_40_44,32
2010,Census,4939,F_45_49,58
2010,Census,4939,F_50_54,46
2010,Census,4939,F_55_59,49
2010,Census,4939,F_60_64,42
2010,Census,4939,F_65_69,27
2010,Census,4939,F_70_74,15
2010,Census,4939,F_75_79,15
2010,Census,4939,F_80_84,10
2010,Census,4939,F_85_110,6
2010,Census,4939,M_00_04,33
2010,Census,4939,M_05_09,42
2010,Census,4939,M_10_14,38
2010,Census,4939,M_15_19,36
2010,Census,4939,M_20_24,25
2010,Census,4939,M_25_29,34
2010,Census,4939,M_30_34,23
2010,Census,4939,M_35_39,29
2010,Census,4939,M_40_44,35
2010,Census,4939,M_45_49,47
2010,Census,4939,M_50_54,61
2010,Census,4939,M_55_59,38
2010,Census,4939,M_60_64,51
2010,Census,4939,M_65_69,22
2010,Census,4939,M_70_74,26
2010,Census,4939,M_75_79,20
2010,Census,4939,M_80_84,5
2010,Census,4939,M_85_110,8
2010,Census,4940,F_00_04,3
2010,Census,4940,F_05_09,2
2010,Census,4940,F_10_14,1
2010,Census,4940,F_15_19,2
2010,Census,4940,F_20_24,6
2010,Census,4940,F_25_29,3
2010,Census,4940,F_30_34,6
2010,Census,4940,F_35_39,4
2010,Census,4940,F_40_44,2
2010,Census,4940,F_45_49,4
2010,Census,4940,F_50_54,9
2010,Census,4940,F_55_59,5
2010,Census,4940,F_60_64,2
2010,Census,4940,F_65_69,1
2010,Census,4940,F_70_74,1
2010,Census,4940,F_75_79,3
2010,Census,4940,F_80_84,2
2010,Census,4940,F_85_110,2
2010,Census,4940,M_00_04,11
2010,Census,4940,M_05_09,3
2010,Census,4940,M_10_14,4
2010,Census,4940,M_15_19,3
2010,Census,4940,M_20_24,3
2010,Census,4940,M_25_29,3
2010,Census,4940,M_30_34,3
2010,Census,4940,M_35_39,4
2010,Census,4940,M_40_44,3
2010,Census,4940,M_45_49,4
2010,Census,4940,M_50_54,4
2010,Census,4940,M_55_59,5
2010,Census,4940,M_60_64,2
2010,Census,4940,M_65_69,3
2010,Census,4940,M_70_74,1
2010,Census,4940,M_75_79,2
2010,Census,4940,M_80_84,2
2010,Census,4940,M_85_110,0
2010,Census,4941,F_00_04,58
2010,Census,4941,F_05_09,51
2010,Census,4941,F_10_14,63
2010,Census,4941,F_15_19,48
2010,Census,4941,F_20_24,33
2010,Census,4941,F_25_29,31
2010,Census,4941,F_30_34,59
2010,Census,4941,F_35_39,63
2010,Census,4941,F_40_44,58
2010,Census,4941,F_45_49,72
2010,Census,4941,F_50_54,77
2010,Census,4941,F_55_59,65
2010,Census,4941,F_60_64,78
2010,Census,4941,F_65_69,43
2010,Census,4941,F_70_74,26
2010,Census,4941,F_75_79,24
2010,Census,4941,F_80_84,19
2010,Census,4941,F_85_110,17
2010,Census,4941,M_00_04,52
2010,Census,4941,M_05_09,40
2010,Census,4941,M_10_14,57
2010,Census,4941,M_15_19,56
2010,Census,4941,M_20_24,39
2010,Census,4941,M_25_29,31
2010,Census,4941,M_30_34,44
2010,Census,4941,M_35_39,56
2010,Census,4941,M_40_44,66
2010,Census,4941,M_45_49,73
2010,Census,4941,M_50_54,76
2010,Census,4941,M_55_59,78
2010,Census,4941,M_60_64,71
2010,Census,4941,M_65_69,47
2010,Census,4941,M_70_74,38
2010,Census,4941,M_75_79,22
2010,Census,4941,M_80_84,12
2010,Census,4941,M_85_110,8
2010,Census,4942,F_00_04,30
2010,Census,4942,F_05_09,31
2010,Census,4942,F_10_14,48
2010,Census,4942,F_15_19,19
2010,Census,4942,F_20_24,18
2010,Census,4942,F_25_29,27
2010,Census,4942,F_30_34,28
2010,Census,4942,F_35_39,26
2010,Census,4942,F_40_44,50
2010,Census,4942,F_45_49,48
2010,Census,4942,F_50_54,63
2010,Census,4942,F_55_59,74
2010,Census,4942,F_60_64,59
2010,Census,4942,F_65_69,38
2010,Census,4942,F_70_74,33
2010,Census,4942,F_75_79,25
2010,Census,4942,F_80_84,21
